order_id,product_id,quantity,unit_cost,unit_price
393,10,3,4.42,10.8
394,13,2,3.81,9.15
394,27,3,3.12,11.74
394,1,2,1.88,8.3
394,6,3,3.92,7.83
395,21,1,3.99,6.86
395,10,3,4.42,10.8
395,29,3,4.07,6.06
396,4,1,1.41,6.42
396,1,3,1.88,8.3
397,7,3,1.32,5.64
397,24,3,4.44,4.38
397,12,1,1.65,6.2
398,6,1,3.92,7.83
398,20,2,1.57,4.26
399,28,3,3.72,4.03
400,22,1,2.45,11.98
400,9,1,3.65,9.96
400,7,3,1.32,5.64
401,22,3,2.45,11.98
401,8,1,3.31,9.34
402,16,2,3.74,10.59
402,11,3,2.11,8.72
402,22,2,2.45,11.98
403,14,1,3.44,4.54
403,1,2,1.88,8.3
403,8,1,3.31,9.34
404,29,2,4.07,6.06
404,15,2,1.65,6.42
404,12,2,1.65,6.2
405,27,2,3.12,11.74
406,24,3,4.44,4.38
406,3,3,2.36,4.4
406,3,1,2.36,4.4
407,25,3,4.17,6.8
407,7,1,1.32,5.64
407,18,2,2.6,3.6
407,18,3,2.6,3.6
408,8,3,3.31,9.34
408,24,2,4.44,4.38
408,5,2,4.39,8.43
408,17,3,1.92,3.29
409,22,1,2.45,11.98
410,6,1,3.92,7.83
410,19,3,1.85,7.49
410,22,1,2.45,11.98
410,24,3,4.44,4.38
411,25,2,4.17,6.8
411,8,1,3.31,9.34
412,17,2,1.92,3.29
412,13,2,3.81,9.15
413,4,3,1.41,6.42
413,17,3,1.92,3.29
413,27,2,3.12,11.74
414,13,3,3.81,9.15
414,13,2,3.81,9.15
415,17,2,1.92,3.29
415,12,2,1.65,6.2
416,17,1,1.92,3.29
417,7,1,1.32,5.64
417,6,1,3.92,7.83
417,12,3,1.65,6.2
418,24,1,4.44,4.38
418,16,3,3.74,10.59
418,16,2,3.74,10.59
419,8,1,3.31,9.34
420,21,3,3.99,6.86
420,2,3,4.04,4.44
421,17,2,1.92,3.29
421,20,3,1.57,4.26
422,15,3,1.65,6.42
422,16,2,3.74,10.59
423,26,3,2.54,8.36
423,27,1,3.12,11.74
424,20,3,1.57,4.26
424,3,1,2.36,4.4
424,13,2,3.81,9.15
424,5,1,4.39,8.43
425,27,1,3.12,11.74
425,20,1,1.57,4.26
425,6,2,3.92,7.83
425,29,3,4.07,6.06
426,3,2,2.36,4.4
427,29,3,4.07,6.06
428,23,3,3.04,3.82
429,19,3,1.85,7.49
429,30,3,2.74,7.08
429,19,1,1.85,7.49
430,30,1,2.74,7.08
430,10,3,4.42,10.8
431,19,3,1.85,7.49
432,23,2,3.04,3.82
432,14,2,3.44,4.54
433,9,3,3.65,9.96
433,14,3,3.44,4.54
433,12,3,1.65,6.2
434,18,3,2.6,3.6
434,16,1,3.74,10.59
434,12,3,1.65,6.2
434,18,2,2.6,3.6
435,24,1,4.44,4.38
435,28,3,3.72,4.03
435,4,3,1.41,6.42
435,8,2,3.31,9.34
436,26,2,2.54,8.36
436,26,3,2.54,8.36
436,20,3,1.57,4.26
436,22,3,2.45,11.98
437,27,1,3.12,11.74
438,3,2,2.36,4.4
439,24,2,4.44,4.38
440,25,1,4.17,6.8
441,7,1,1.32,5.64
441,26,3,2.54,8.36
441,17,3,1.92,3.29
442,8,3,3.31,9.34
442,1,1,1.88,8.3
442,3,2,2.36,4.4
443,17,1,1.92,3.29
443,24,3,4.44,4.38
444,24,3,4.44,4.38
444,30,3,2.74,7.08
444,12,2,1.65,6.2
445,30,2,2.74,7.08
445,19,1,1.85,7.49
445,9,1,3.65,9.96
445,14,3,3.44,4.54
446,11,1,2.11,8.72
446,26,3,2.54,8.36
446,9,3,3.65,9.96
447,25,1,4.17,6.8
447,25,2,4.17,6.8
447,25,2,4.17,6.8
447,22,2,2.45,11.98
448,13,3,3.81,9.15
449,12,3,1.65,6.2
449,18,1,2.6,3.6
449,23,2,3.04,3.82
449,8,2,3.31,9.34
450,16,2,3.74,10.59
450,12,1,1.65,6.2
451,8,3,3.31,9.34
451,8,2,3.31,9.34
452,5,1,4.39,8.43
452,4,1,1.41,6.42
452,22,3,2.45,11.98
453,28,2,3.72,4.03
454,16,1,3.74,10.59
454,25,3,4.17,6.8
454,9,2,3.65,9.96
455,17,2,1.92,3.29
456,13,3,3.81,9.15
456,25,1,4.17,6.8
456,15,1,1.65,6.42
457,22,1,2.45,11.98
458,20,2,1.57,4.26
458,6,3,3.92,7.83
458,9,1,3.65,9.96
459,6,2,3.92,7.83
459,14,1,3.44,4.54
459,14,3,3.44,4.54
460,6,3,3.92,7.83
460,5,3,4.39,8.43
460,22,1,2.45,11.98
460,27,1,3.12,11.74
461,28,2,3.72,4.03
461,7,1,1.32,5.64
461,26,3,2.54,8.36
461,5,2,4.39,8.43
462,29,3,4.07,6.06
462,17,3,1.92,3.29
463,18,3,2.6,3.6
463,2,2,4.04,4.44
463,4,3,1.41,6.42
464,27,3,3.12,11.74
464,4,2,1.41,6.42
464,24,2,4.44,4.38
464,9,2,3.65,9.96
465,1,2,1.88,8.3
465,4,2,1.41,6.42
465,28,3,3.72,4.03
466,25,2,4.17,6.8
466,12,2,1.65,6.2
467,20,2,1.57,4.26
467,15,3,1.65,6.42
467,5,1,4.39,8.43
467,21,2,3.99,6.86
468,28,1,3.72,4.03
468,3,1,2.36,4.4
468,11,1,2.11,8.72
468,11,2,2.11,8.72
469,9,2,3.65,9.96
469,25,2,4.17,6.8
469,24,3,4.44,4.38
469,17,2,1.92,3.29
470,24,1,4.44,4.38
470,22,2,2.45,11.98
471,4,1,1.41,6.42
472,17,1,1.92,3.29
472,4,2,1.41,6.42
472,20,1,1.57,4.26
472,3,3,2.36,4.4
473,15,3,1.65,6.42
473,5,1,4.39,8.43
473,17,1,1.92,3.29
474,15,3,1.65,6.42
474,30,2,2.74,7.08
474,18,2,2.6,3.6
474,5,3,4.39,8.43
475,17,3,1.92,3.29
475,21,3,3.99,6.86
475,10,2,4.42,10.8
475,16,3,3.74,10.59
476,12,2,1.65,6.2
476,9,1,3.65,9.96
476,10,1,4.42,10.8
477,16,3,3.74,10.59
477,1,3,1.88,8.3
477,30,2,2.74,7.08
478,20,1,1.57,4.26
478,26,1,2.54,8.36
478,18,2,2.6,3.6
479,8,1,3.31,9.34
479,23,3,3.04,3.82
479,21,2,3.99,6.86
479,27,2,3.12,11.74
480,17,3,1.92,3.29
480,26,3,2.54,8.36
481,7,1,1.32,5.64
481,6,1,3.92,7.83
481,10,1,4.42,10.8
481,21,2,3.99,6.86
482,11,1,2.11,8.72
482,5,1,4.39,8.43
483,5,3,4.39,8.43
483,15,3,1.65,6.42
483,1,1,1.88,8.3
484,11,2,2.11,8.72
484,10,2,4.42,10.8
485,27,1,3.12,11.74
486,6,1,3.92,7.83
486,29,2,4.07,6.06
486,27,2,3.12,11.74
486,27,1,3.12,11.74
487,8,3,3.31,9.34
487,2,1,4.04,4.44
487,15,3,1.65,6.42
487,25,1,4.17,6.8
488,22,2,2.45,11.98
488,30,2,2.74,7.08
488,6,3,3.92,7.83
488,24,1,4.44,4.38
489,7,2,1.32,5.64
489,29,1,4.07,6.06
489,28,3,3.72,4.03
490,11,1,2.11,8.72
490,6,2,3.92,7.83
490,19,1,1.85,7.49
490,13,1,3.81,9.15
491,23,3,3.04,3.82
491,5,2,4.39,8.43
491,25,1,4.17,6.8
491,8,1,3.31,9.34
492,2,2,4.04,4.44
493,16,1,3.74,10.59
493,11,3,2.11,8.72
494,23,2,3.04,3.82
495,16,3,3.74,10.59
496,7,3,1.32,5.64
496,6,3,3.92,7.83
496,12,2,1.65,6.2
496,24,2,4.44,4.38
497,3,3,2.36,4.4
497,5,2,4.39,8.43
498,15,1,1.65,6.42
498,25,3,4.17,6.8
498,17,2,1.92,3.29
499,25,3,4.17,6.8
499,8,2,3.31,9.34
499,24,1,4.44,4.38
500,20,2,1.57,4.26
500,11,2,2.11,8.72
501,2,1,4.04,4.44
502,16,1,3.74,10.59
503,17,3,1.92,3.29
503,23,3,3.04,3.82
503,9,1,3.65,9.96
503,12,1,1.65,6.2
504,15,3,1.65,6.42
505,26,3,2.54,8.36
505,2,3,4.04,4.44
505,9,3,3.65,9.96
506,7,3,1.32,5.64
507,7,1,1.32,5.64
507,17,3,1.92,3.29
507,8,3,3.31,9.34
507,21,1,3.99,6.86
508,22,2,2.45,11.98
508,23,3,3.04,3.82
508,14,1,3.44,4.54
509,17,2,1.92,3.29
509,22,1,2.45,11.98
509,18,3,2.6,3.6
509,15,2,1.65,6.42
510,25,3,4.17,6.8
510,14,3,3.44,4.54
510,11,3,2.11,8.72
510,8,3,3.31,9.34
511,15,2,1.65,6.42
511,13,1,3.81,9.15
511,24,1,4.44,4.38
512,29,2,4.07,6.06
512,1,2,1.88,8.3
513,30,3,2.74,7.08
513,17,3,1.92,3.29
513,19,3,1.85,7.49
514,5,1,4.39,8.43
514,9,2,3.65,9.96
514,29,3,4.07,6.06
515,19,2,1.85,7.49
516,6,2,3.92,7.83
516,27,3,3.12,11.74
516,23,3,3.04,3.82
516,27,1,3.12,11.74
517,25,1,4.17,6.8
518,28,1,3.72,4.03
519,17,1,1.92,3.29
519,11,3,2.11,8.72
519,19,1,1.85,7.49
520,22,3,2.45,11.98
521,8,2,3.31,9.34
522,11,1,2.11,8.72
522,16,3,3.74,10.59
523,13,3,3.81,9.15
524,18,1,2.6,3.6
524,16,2,3.74,10.59
524,21,3,3.99,6.86
524,7,3,1.32,5.64
525,25,2,4.17,6.8
525,11,3,2.11,8.72
525,30,3,2.74,7.08
526,12,1,1.65,6.2
526,11,2,2.11,8.72
526,20,3,1.57,4.26
527,20,2,1.57,4.26
527,20,1,1.57,4.26
527,15,1,1.65,6.42
528,4,3,1.41,6.42
529,1,2,1.88,8.3
529,23,1,3.04,3.82
529,10,2,4.42,10.8
530,7,3,1.32,5.64
530,17,2,1.92,3.29
531,19,3,1.85,7.49
531,17,1,1.92,3.29
531,9,1,3.65,9.96
531,2,2,4.04,4.44
532,15,3,1.65,6.42
533,28,1,3.72,4.03
533,1,2,1.88,8.3
533,28,3,3.72,4.03
534,29,2,4.07,6.06
535,6,1,3.92,7.83
536,2,1,4.04,4.44
537,24,1,4.44,4.38
537,1,2,1.88,8.3
537,22,2,2.45,11.98
537,12,3,1.65,6.2
538,21,2,3.99,6.86
539,8,1,3.31,9.34
539,11,2,2.11,8.72
539,22,1,2.45,11.98
540,14,1,3.44,4.54
540,19,1,1.85,7.49
541,15,3,1.65,6.42
541,5,1,4.39,8.43
541,21,1,3.99,6.86
542,14,1,3.44,4.54
542,21,3,3.99,6.86
543,6,2,3.92,7.83
544,14,2,3.44,4.54
544,15,3,1.65,6.42
544,30,3,2.74,7.08
544,30,3,2.74,7.08
545,6,1,3.92,7.83
545,25,3,4.17,6.8
546,20,1,1.57,4.26
546,8,3,3.31,9.34
547,17,3,1.92,3.29
547,16,3,3.74,10.59
548,5,1,4.39,8.43
548,7,1,1.32,5.64
548,2,2,4.04,4.44
548,25,1,4.17,6.8
549,25,1,4.17,6.8
549,3,1,2.36,4.4
550,28,2,3.72,4.03
550,29,1,4.07,6.06
550,14,2,3.44,4.54
551,20,3,1.57,4.26
551,19,3,1.85,7.49
551,18,3,2.6,3.6
551,21,3,3.99,6.86
552,27,1,3.12,11.74
552,29,1,4.07,6.06
552,17,3,1.92,3.29
552,13,3,3.81,9.15
553,7,2,1.32,5.64
554,6,2,3.92,7.83
554,10,3,4.42,10.8
554,30,1,2.74,7.08
554,23,3,3.04,3.82
555,6,3,3.92,7.83
556,1,1,1.88,8.3
556,15,3,1.65,6.42
556,29,3,4.07,6.06
556,29,1,4.07,6.06
557,23,3,3.04,3.82
557,4,1,1.41,6.42
558,17,3,1.92,3.29
559,13,3,3.81,9.15
559,13,1,3.81,9.15
560,6,1,3.92,7.83
560,6,3,3.92,7.83
561,10,3,4.42,10.8
561,6,1,3.92,7.83
561,29,1,4.07,6.06
561,7,1,1.32,5.64
562,18,1,2.6,3.6
562,20,2,1.57,4.26
562,8,1,3.31,9.34
562,19,3,1.85,7.49
563,20,3,1.57,4.26
564,2,1,4.04,4.44
564,5,1,4.39,8.43
565,11,1,2.11,8.72
565,2,1,4.04,4.44
565,14,1,3.44,4.54
566,15,3,1.65,6.42
566,19,2,1.85,7.49
567,29,2,4.07,6.06
567,27,1,3.12,11.74
567,25,2,4.17,6.8
568,23,2,3.04,3.82
569,23,1,3.04,3.82
569,20,1,1.57,4.26
570,24,3,4.44,4.38
570,20,3,1.57,4.26
570,10,2,4.42,10.8
570,20,2,1.57,4.26
571,30,1,2.74,7.08
571,20,3,1.57,4.26
571,16,3,3.74,10.59
572,23,2,3.04,3.82
572,7,1,1.32,5.64
573,26,3,2.54,8.36
573,14,2,3.44,4.54
574,1,3,1.88,8.3
574,7,3,1.32,5.64
575,17,3,1.92,3.29
575,11,1,2.11,8.72
575,4,3,1.41,6.42
576,27,1,3.12,11.74
577,26,1,2.54,8.36
577,21,1,3.99,6.86
577,16,1,3.74,10.59
577,21,2,3.99,6.86
578,19,3,1.85,7.49
578,22,2,2.45,11.98
578,18,3,2.6,3.6
579,3,1,2.36,4.4
579,9,1,3.65,9.96
579,11,2,2.11,8.72
580,20,1,1.57,4.26
580,28,2,3.72,4.03
581,3,2,2.36,4.4
581,29,1,4.07,6.06
581,12,2,1.65,6.2
581,27,2,3.12,11.74
582,12,1,1.65,6.2
583,26,2,2.54,8.36
584,24,3,4.44,4.38
584,10,2,4.42,10.8
584,5,1,4.39,8.43
584,27,3,3.12,11.74
585,23,3,3.04,3.82
585,4,1,1.41,6.42
585,10,1,4.42,10.8
585,22,3,2.45,11.98
586,17,3,1.92,3.29
587,11,1,2.11,8.72
587,7,2,1.32,5.64
588,9,1,3.65,9.96
589,7,3,1.32,5.64
590,23,2,3.04,3.82
590,19,1,1.85,7.49
591,18,2,2.6,3.6
591,2,1,4.04,4.44
591,1,2,1.88,8.3
592,14,2,3.44,4.54
593,20,2,1.57,4.26
593,10,2,4.42,10.8
593,27,1,3.12,11.74
593,23,3,3.04,3.82
594,3,3,2.36,4.4
594,15,1,1.65,6.42
595,8,1,3.31,9.34
595,28,3,3.72,4.03
596,23,3,3.04,3.82
596,11,2,2.11,8.72
597,4,2,1.41,6.42
597,16,2,3.74,10.59
597,28,1,3.72,4.03
597,10,2,4.42,10.8
598,11,3,2.11,8.72
599,13,3,3.81,9.15
599,14,1,3.44,4.54
599,20,1,1.57,4.26
599,18,1,2.6,3.6
600,27,3,3.12,11.74
600,19,2,1.85,7.49
601,6,3,3.92,7.83
601,22,1,2.45,11.98
602,11,3,2.11,8.72
602,4,2,1.41,6.42
602,6,2,3.92,7.83
602,13,1,3.81,9.15
603,16,3,3.74,10.59
603,22,1,2.45,11.98
603,3,1,2.36,4.4
604,22,1,2.45,11.98
604,15,3,1.65,6.42
605,7,1,1.32,5.64
605,22,2,2.45,11.98
605,10,3,4.42,10.8
605,26,3,2.54,8.36
606,19,1,1.85,7.49
607,12,3,1.65,6.2
608,28,2,3.72,4.03
609,21,2,3.99,6.86
609,23,2,3.04,3.82
609,13,2,3.81,9.15
609,14,3,3.44,4.54
610,7,3,1.32,5.64
610,13,2,3.81,9.15
611,1,1,1.88,8.3
611,21,1,3.99,6.86
612,3,1,2.36,4.4
612,21,2,3.99,6.86
613,15,3,1.65,6.42
613,14,3,3.44,4.54
614,14,3,3.44,4.54
614,1,3,1.88,8.3
615,14,3,3.44,4.54
615,19,2,1.85,7.49
615,2,1,4.04,4.44
616,23,1,3.04,3.82
616,5,3,4.39,8.43
616,24,3,4.44,4.38
616,28,2,3.72,4.03
617,8,2,3.31,9.34
618,20,1,1.57,4.26
618,29,2,4.07,6.06
618,18,1,2.6,3.6
619,14,2,3.44,4.54
619,26,2,2.54,8.36
619,10,1,4.42,10.8
620,2,3,4.04,4.44
620,16,3,3.74,10.59
620,6,3,3.92,7.83
621,10,2,4.42,10.8
622,9,1,3.65,9.96
622,20,2,1.57,4.26
622,9,2,3.65,9.96
623,30,3,2.74,7.08
623,24,1,4.44,4.38
624,16,1,3.74,10.59
624,26,3,2.54,8.36
625,27,2,3.12,11.74
625,25,2,4.17,6.8
626,19,3,1.85,7.49
626,27,2,3.12,11.74
627,6,2,3.92,7.83
628,13,3,3.81,9.15
628,23,2,3.04,3.82
629,1,2,1.88,8.3
629,30,2,2.74,7.08
629,13,3,3.81,9.15
629,11,3,2.11,8.72
630,20,3,1.57,4.26
630,28,2,3.72,4.03
630,11,2,2.11,8.72
630,9,1,3.65,9.96
631,25,3,4.17,6.8
631,24,1,4.44,4.38
631,24,3,4.44,4.38
631,19,1,1.85,7.49
632,22,1,2.45,11.98
633,22,2,2.45,11.98
634,2,1,4.04,4.44
634,20,1,1.57,4.26
635,23,1,3.04,3.82
636,22,3,2.45,11.98
636,19,1,1.85,7.49
636,29,1,4.07,6.06
636,23,1,3.04,3.82
637,30,2,2.74,7.08
637,25,2,4.17,6.8
637,23,3,3.04,3.82
637,25,2,4.17,6.8
638,13,2,3.81,9.15
639,15,1,1.65,6.42
639,16,1,3.74,10.59
640,18,2,2.6,3.6
640,7,3,1.32,5.64
641,2,1,4.04,4.44
642,29,2,4.07,6.06
643,9,1,3.65,9.96
643,23,2,3.04,3.82
643,29,2,4.07,6.06
643,19,1,1.85,7.49
644,13,3,3.81,9.15
644,25,1,4.17,6.8
644,18,1,2.6,3.6
644,1,2,1.88,8.3
645,11,3,2.11,8.72
645,10,2,4.42,10.8
645,2,3,4.04,4.44
646,27,2,3.12,11.74
647,13,3,3.81,9.15
648,16,1,3.74,10.59
648,29,3,4.07,6.06
648,15,3,1.65,6.42
649,24,3,4.44,4.38
650,16,3,3.74,10.59
650,27,2,3.12,11.74
650,1,1,1.88,8.3
651,4,1,1.41,6.42
651,26,3,2.54,8.36
651,22,3,2.45,11.98
651,15,3,1.65,6.42
652,2,3,4.04,4.44
653,8,3,3.31,9.34
654,27,1,3.12,11.74
654,15,3,1.65,6.42
654,6,3,3.92,7.83
655,20,3,1.57,4.26
655,8,1,3.31,9.34
655,26,1,2.54,8.36
655,14,2,3.44,4.54
656,11,1,2.11,8.72
656,25,1,4.17,6.8
657,5,2,4.39,8.43
657,6,3,3.92,7.83
657,12,3,1.65,6.2
658,5,1,4.39,8.43
659,3,1,2.36,4.4
659,1,1,1.88,8.3
659,30,1,2.74,7.08
659,23,3,3.04,3.82
660,5,3,4.39,8.43
660,9,3,3.65,9.96
661,20,1,1.57,4.26
662,14,1,3.44,4.54
662,18,1,2.6,3.6
662,7,1,1.32,5.64
663,15,3,1.65,6.42
663,22,1,2.45,11.98
664,22,2,2.45,11.98
664,16,1,3.74,10.59
665,10,1,4.42,10.8
665,14,2,3.44,4.54
665,11,3,2.11,8.72
666,6,1,3.92,7.83
666,16,3,3.74,10.59
667,14,1,3.44,4.54
667,24,3,4.44,4.38
667,29,2,4.07,6.06
668,4,1,1.41,6.42
668,24,2,4.44,4.38
669,19,2,1.85,7.49
669,2,2,4.04,4.44
669,5,1,4.39,8.43
669,30,3,2.74,7.08
670,15,3,1.65,6.42
670,7,3,1.32,5.64
671,5,1,4.39,8.43
671,23,3,3.04,3.82
671,2,2,4.04,4.44
672,6,2,3.92,7.83
672,8,2,3.31,9.34
672,20,1,1.57,4.26
672,26,3,2.54,8.36
673,14,3,3.44,4.54
674,27,2,3.12,11.74
674,9,1,3.65,9.96
674,24,2,4.44,4.38
674,24,1,4.44,4.38
675,29,3,4.07,6.06
675,5,3,4.39,8.43
676,24,3,4.44,4.38
676,2,2,4.04,4.44
676,17,2,1.92,3.29
676,16,3,3.74,10.59
677,18,1,2.6,3.6
678,10,1,4.42,10.8
678,21,1,3.99,6.86
678,1,2,1.88,8.3
679,15,2,1.65,6.42
680,21,2,3.99,6.86
680,23,3,3.04,3.82
680,1,3,1.88,8.3
681,10,2,4.42,10.8
682,26,3,2.54,8.36
682,3,3,2.36,4.4
683,29,1,4.07,6.06
683,4,2,1.41,6.42
683,12,2,1.65,6.2
684,18,3,2.6,3.6
685,21,2,3.99,6.86
686,29,2,4.07,6.06
686,17,3,1.92,3.29
686,14,2,3.44,4.54
687,16,3,3.74,10.59
687,17,1,1.92,3.29
687,16,3,3.74,10.59
687,18,3,2.6,3.6
688,26,3,2.54,8.36
688,23,1,3.04,3.82
688,7,2,1.32,5.64
689,3,1,2.36,4.4
689,6,2,3.92,7.83
689,4,3,1.41,6.42
690,10,2,4.42,10.8
691,24,3,4.44,4.38
691,1,2,1.88,8.3
691,7,1,1.32,5.64
691,1,1,1.88,8.3
692,21,3,3.99,6.86
692,26,2,2.54,8.36
692,16,3,3.74,10.59
693,10,3,4.42,10.8
693,5,2,4.39,8.43
693,6,2,3.92,7.83
693,8,2,3.31,9.34
694,12,2,1.65,6.2
694,15,1,1.65,6.42
695,6,3,3.92,7.83
695,23,3,3.04,3.82
696,11,3,2.11,8.72
697,7,3,1.32,5.64
697,23,1,3.04,3.82
698,18,1,2.6,3.6
698,18,2,2.6,3.6
698,4,1,1.41,6.42
698,13,2,3.81,9.15
699,1,3,1.88,8.3
699,18,3,2.6,3.6
700,25,3,4.17,6.8
700,22,1,2.45,11.98
700,26,3,2.54,8.36
701,5,3,4.39,8.43
702,15,2,1.65,6.42
702,3,2,2.36,4.4
703,26,2,2.54,8.36
703,7,1,1.32,5.64
704,7,2,1.32,5.64
704,11,3,2.11,8.72
704,20,3,1.57,4.26
704,2,3,4.04,4.44
705,13,2,3.81,9.15
705,1,2,1.88,8.3
705,12,2,1.65,6.2
706,24,2,4.44,4.38
706,24,2,4.44,4.38
707,5,3,4.39,8.43
707,20,1,1.57,4.26
707,5,1,4.39,8.43
707,10,2,4.42,10.8
708,3,1,2.36,4.4
708,14,3,3.44,4.54
708,30,2,2.74,7.08
708,14,1,3.44,4.54
709,6,2,3.92,7.83
709,10,3,4.42,10.8
710,16,3,3.74,10.59
710,24,2,4.44,4.38
710,8,1,3.31,9.34
711,4,3,1.41,6.42
711,22,2,2.45,11.98
711,14,1,3.44,4.54
711,16,3,3.74,10.59
712,3,3,2.36,4.4
712,24,2,4.44,4.38
712,19,2,1.85,7.49
712,19,2,1.85,7.49
713,17,3,1.92,3.29
713,19,1,1.85,7.49
713,28,2,3.72,4.03
714,15,3,1.65,6.42
714,5,2,4.39,8.43
714,6,1,3.92,7.83
715,10,2,4.42,10.8
716,25,3,4.17,6.8
716,6,1,3.92,7.83
717,9,3,3.65,9.96
717,23,3,3.04,3.82
717,12,1,1.65,6.2
718,17,2,1.92,3.29
718,12,2,1.65,6.2
719,5,3,4.39,8.43
719,8,1,3.31,9.34
720,14,2,3.44,4.54
721,12,2,1.65,6.2
721,23,2,3.04,3.82
721,5,2,4.39,8.43
721,29,3,4.07,6.06
722,1,3,1.88,8.3
722,27,1,3.12,11.74
722,8,1,3.31,9.34
723,7,1,1.32,5.64
723,3,2,2.36,4.4
724,2,1,4.04,4.44
724,4,1,1.41,6.42
724,26,3,2.54,8.36
724,17,3,1.92,3.29
725,3,2,2.36,4.4
726,19,1,1.85,7.49
726,6,3,3.92,7.83
727,19,2,1.85,7.49
727,12,1,1.65,6.2
727,28,3,3.72,4.03
728,27,3,3.12,11.74
729,6,3,3.92,7.83
729,1,3,1.88,8.3
729,4,1,1.41,6.42
730,15,3,1.65,6.42
730,4,1,1.41,6.42
731,14,1,3.44,4.54
731,25,2,4.17,6.8
732,16,2,3.74,10.59
732,23,2,3.04,3.82
733,13,2,3.81,9.15
734,18,2,2.6,3.6
734,10,2,4.42,10.8
735,6,1,3.92,7.83
735,22,2,2.45,11.98
735,22,1,2.45,11.98
736,5,2,4.39,8.43
737,3,2,2.36,4.4
737,7,2,1.32,5.64
738,27,2,3.12,11.74
738,24,2,4.44,4.38
739,25,3,4.17,6.8
739,13,2,3.81,9.15
739,16,3,3.74,10.59
740,25,2,4.17,6.8
740,4,1,1.41,6.42
741,1,1,1.88,8.3
741,24,1,4.44,4.38
742,20,3,1.57,4.26
742,11,1,2.11,8.72
742,10,3,4.42,10.8
742,20,1,1.57,4.26
743,7,2,1.32,5.64
743,22,2,2.45,11.98
743,16,3,3.74,10.59
743,9,3,3.65,9.96
744,25,1,4.17,6.8
745,11,2,2.11,8.72
745,15,2,1.65,6.42
745,2,1,4.04,4.44
745,6,3,3.92,7.83
746,5,2,4.39,8.43
746,23,2,3.04,3.82
746,16,1,3.74,10.59
746,19,3,1.85,7.49
747,16,3,3.74,10.59
747,28,1,3.72,4.03
747,17,1,1.92,3.29
747,13,2,3.81,9.15
748,25,2,4.17,6.8
748,11,1,2.11,8.72
748,1,3,1.88,8.3
749,25,3,4.17,6.8
750,12,2,1.65,6.2
750,12,1,1.65,6.2
750,22,1,2.45,11.98
751,30,3,2.74,7.08
752,6,1,3.92,7.83
752,18,2,2.6,3.6
752,2,2,4.04,4.44
753,1,3,1.88,8.3
753,16,3,3.74,10.59
753,1,2,1.88,8.3
754,26,2,2.54,8.36
755,17,3,1.92,3.29
755,11,1,2.11,8.72
755,20,2,1.57,4.26
755,12,2,1.65,6.2
756,10,2,4.42,10.8
756,2,2,4.04,4.44
757,23,3,3.04,3.82
758,19,3,1.85,7.49
759,21,2,3.99,6.86
760,7,2,1.32,5.64
760,13,2,3.81,9.15
760,20,3,1.57,4.26
761,21,3,3.99,6.86
762,7,3,1.32,5.64
762,27,3,3.12,11.74
762,15,2,1.65,6.42
762,30,3,2.74,7.08
763,17,1,1.92,3.29
764,24,3,4.44,4.38
764,25,2,4.17,6.8
765,28,2,3.72,4.03
765,9,2,3.65,9.96
766,8,1,3.31,9.34
766,5,1,4.39,8.43
766,1,1,1.88,8.3
766,26,2,2.54,8.36
767,21,1,3.99,6.86
767,7,1,1.32,5.64
767,9,1,3.65,9.96
767,1,2,1.88,8.3
768,24,2,4.44,4.38
769,28,1,3.72,4.03
769,29,2,4.07,6.06
769,29,2,4.07,6.06
770,19,3,1.85,7.49
771,16,1,3.74,10.59
771,8,3,3.31,9.34
771,4,2,1.41,6.42
772,30,2,2.74,7.08
772,7,1,1.32,5.64
773,14,2,3.44,4.54
773,28,3,3.72,4.03
773,2,2,4.04,4.44
773,18,2,2.6,3.6
774,22,1,2.45,11.98
774,9,1,3.65,9.96
774,12,2,1.65,6.2
774,23,2,3.04,3.82
775,23,3,3.04,3.82
776,21,3,3.99,6.86
776,12,3,1.65,6.2
776,4,3,1.41,6.42
777,30,2,2.74,7.08
778,7,1,1.32,5.64
778,30,2,2.74,7.08
778,21,2,3.99,6.86
779,27,2,3.12,11.74
780,29,1,4.07,6.06
780,27,1,3.12,11.74
780,23,2,3.04,3.82
780,17,1,1.92,3.29
781,15,3,1.65,6.42
781,1,1,1.88,8.3
781,21,3,3.99,6.86
782,13,1,3.81,9.15
783,6,1,3.92,7.83
784,26,2,2.54,8.36
784,15,2,1.65,6.42
784,28,3,3.72,4.03
784,5,2,4.39,8.43
785,7,1,1.32,5.64
785,14,2,3.44,4.54
785,6,2,3.92,7.83
786,1,3,1.88,8.3
787,9,3,3.65,9.96
787,28,1,3.72,4.03
788,5,1,4.39,8.43
788,12,1,1.65,6.2
788,19,1,1.85,7.49
789,27,3,3.12,11.74
789,16,1,3.74,10.59
789,8,3,3.31,9.34
789,7,1,1.32,5.64
790,14,1,3.44,4.54
790,20,1,1.57,4.26
791,14,1,3.44,4.54
791,1,2,1.88,8.3
792,12,3,1.65,6.2
792,22,3,2.45,11.98
793,28,2,3.72,4.03
793,23,2,3.04,3.82
794,3,1,2.36,4.4
794,18,1,2.6,3.6
794,2,2,4.04,4.44
795,1,2,1.88,8.3
796,22,2,2.45,11.98
796,5,3,4.39,8.43
796,2,3,4.04,4.44
796,6,2,3.92,7.83
797,5,1,4.39,8.43
797,11,3,2.11,8.72
797,17,2,1.92,3.29
