order_id,order_date,customer_id,store_id,channel
3314,2026-01-20,31,2,phone
3315,2025-06-23,186,4,delivery
3316,2025-07-21,351,2,web
3317,2026-02-25,114,7,dine-in
3318,2025-03-30,333,8,delivery
3319,2026-05-13,220,8,delivery
3320,2025-12-29,67,2,app
3321,2026-05-01,468,1,web
3322,2025-10-03,288,6,dine-in
3323,2026-01-16,42,2,phone
3324,2025-11-08,186,5,app
3325,2025-04-28,308,3,web
3326,2026-05-29,257,7,delivery
3327,2026-01-26,473,8,phone
3328,2025-08-01,235,2,delivery
3329,2025-10-23,342,7,dine-in
3330,2026-03-11,105,4,dine-in
3331,2025-11-02,90,2,app
3332,2026-02-11,273,7,delivery
3333,2026-02-01,304,9,web
3334,2025-08-25,2,1,app
3335,2025-08-22,206,4,dine-in
3336,2025-04-27,339,3,web
3337,2025-08-17,144,2,dine-in
3338,2025-04-07,42,9,web
3339,2026-05-07,64,9,delivery
3340,2025-04-27,229,10,web
3341,2025-12-09,347,8,phone
3342,2026-04-05,320,10,dine-in
3343,2025-10-13,280,7,app
3344,2025-04-15,482,1,web
3345,2025-11-17,209,4,dine-in
3346,2026-04-05,419,3,web
3347,2025-11-09,312,7,delivery
3348,2026-06-23,437,10,phone
3349,2025-06-20,358,1,dine-in
3350,2026-03-13,253,6,delivery
3351,2025-07-19,216,2,delivery
3352,2026-06-24,169,5,phone
3353,2025-11-14,353,10,dine-in
3354,2026-01-01,384,5,app
3355,2025-05-07,79,8,app
3356,2025-11-26,398,6,dine-in
3357,2025-03-10,323,5,web
3358,2025-07-12,208,1,dine-in
3359,2025-09-15,163,4,dine-in
3360,2025-01-09,459,8,phone
3361,2026-03-15,357,5,app
3362,2025-06-30,360,2,web
3363,2026-06-05,33,2,delivery
3364,2026-04-09,15,8,delivery
3365,2025-08-20,362,5,dine-in
3366,2025-06-24,377,5,dine-in
3367,2025-09-09,95,4,web
3368,2025-11-14,149,5,delivery
3369,2025-02-01,81,5,delivery
3370,2025-12-26,360,2,dine-in
3371,2025-10-19,53,5,web
3372,2025-07-17,240,1,app
3373,2025-04-06,351,10,dine-in
3374,2025-01-28,330,4,app
3375,2025-02-06,325,3,delivery
3376,2025-06-27,397,3,phone
3377,2025-09-14,48,2,phone
3378,2025-08-25,402,5,delivery
3379,2026-01-23,218,3,phone
3380,2025-11-04,346,9,phone
3381,2026-01-15,53,9,web
3382,2025-10-22,90,5,delivery
3383,2025-12-04,176,1,web
3384,2025-06-17,499,9,phone
3385,2025-01-09,128,10,web
3386,2026-02-19,169,1,app
3387,2025-12-15,141,3,phone
3388,2026-01-22,265,7,web
3389,2025-04-20,235,1,web
3390,2026-03-27,465,2,dine-in
3391,2026-06-21,134,8,dine-in
3392,2025-11-30,1,6,dine-in
3393,2025-07-05,105,5,delivery
3394,2025-01-20,453,5,app
3395,2026-02-23,210,10,delivery
3396,2025-07-02,408,9,web
3397,2025-06-21,461,6,web
3398,2025-05-14,170,1,delivery
3399,2026-01-21,448,5,phone
3400,2025-09-13,265,5,phone
3401,2025-02-23,344,7,delivery
3402,2025-01-23,395,2,delivery
3403,2025-08-02,1,5,phone
3404,2026-01-21,389,8,dine-in
3405,2025-02-22,485,4,web
3406,2025-08-05,322,10,app
3407,2025-04-18,276,2,delivery
3408,2026-03-08,46,8,dine-in
3409,2026-01-01,237,8,web
3410,2026-02-02,126,7,web
3411,2026-05-16,417,8,app
3412,2025-10-20,430,9,app
3413,2026-04-02,384,8,app
3414,2026-05-03,200,8,web
3415,2025-12-30,42,5,phone
3416,2025-08-01,334,4,dine-in
3417,2025-02-17,293,5,dine-in
3418,2025-10-25,370,5,app
3419,2026-03-09,188,4,app
3420,2025-05-14,483,7,web
3421,2025-01-14,442,1,app
3422,2025-11-12,300,6,web
3423,2026-05-29,291,10,web
3424,2026-05-30,111,8,app
3425,2025-04-06,262,7,phone
3426,2026-02-14,344,7,phone
3427,2026-01-17,365,3,app
3428,2025-03-11,142,3,delivery
3429,2025-07-10,255,7,app
3430,2026-05-08,349,4,phone
3431,2025-04-01,273,7,web
3432,2025-11-11,231,4,delivery
3433,2026-05-28,174,3,app
3434,2025-09-26,145,2,dine-in
3435,2026-05-08,331,4,app
3436,2026-02-21,212,5,web
3437,2025-07-12,5,3,app
3438,2025-03-22,179,4,phone
3439,2025-12-02,176,10,phone
3440,2026-06-20,156,2,delivery
3441,2025-12-20,389,10,delivery
3442,2025-08-14,160,9,phone
3443,2025-02-12,375,1,delivery
3444,2026-01-30,97,5,delivery
3445,2026-01-14,295,8,delivery
3446,2025-04-15,89,2,phone
3447,2025-03-31,152,7,dine-in
3448,2025-12-31,186,4,dine-in
3449,2025-02-09,98,1,app
3450,2025-04-13,458,1,phone
3451,2026-02-21,380,7,delivery
3452,2025-04-11,73,7,phone
3453,2025-03-26,479,10,dine-in
3454,2026-01-27,329,7,phone
3455,2026-06-24,326,3,delivery
3456,2026-03-04,423,9,delivery
3457,2025-12-31,476,7,delivery
3458,2025-10-05,255,10,dine-in
3459,2025-08-24,72,6,web
3460,2026-04-12,26,4,delivery
3461,2026-04-20,468,5,phone
3462,2026-04-20,481,2,delivery
3463,2025-02-15,170,9,dine-in
3464,2025-01-17,413,7,dine-in
3465,2026-03-05,401,6,app
3466,2025-01-24,132,2,phone
3467,2025-04-07,462,7,app
3468,2026-06-28,261,9,web
3469,2026-02-03,338,1,web
3470,2025-01-24,453,2,dine-in
3471,2026-05-09,426,10,app
3472,2025-01-18,107,6,dine-in
3473,2025-06-22,487,10,app
3474,2025-02-18,491,6,delivery
3475,2025-04-06,491,7,web
3476,2025-12-06,374,4,delivery
3477,2026-02-18,418,9,web
3478,2026-01-12,397,9,delivery
3479,2025-01-02,390,2,phone
3480,2025-02-12,224,9,phone
3481,2026-05-12,465,7,web
3482,2025-10-13,166,9,delivery
3483,2025-05-31,41,4,app
3484,2025-12-04,308,3,phone
3485,2025-10-26,498,9,web
3486,2025-05-01,405,10,phone
3487,2025-11-22,37,6,web
3488,2026-03-14,122,1,dine-in
3489,2025-03-04,428,2,web
3490,2025-12-02,295,8,delivery
3491,2026-06-21,144,9,delivery
3492,2026-02-25,284,1,phone
3493,2026-06-03,498,1,app
3494,2025-07-21,466,5,phone
3495,2025-08-13,225,4,app
3496,2025-10-07,214,1,app
3497,2025-02-11,315,7,web
3498,2025-05-22,254,3,dine-in
3499,2025-03-06,55,10,delivery
3500,2025-06-07,412,9,app
3501,2026-01-01,497,6,delivery
3502,2026-04-10,175,6,phone
3503,2026-03-03,134,4,phone
3504,2026-02-09,2,8,phone
3505,2025-12-18,43,10,phone
3506,2025-03-08,234,8,app
3507,2025-11-03,50,5,phone
3508,2026-03-16,470,5,phone
3509,2026-06-14,400,6,phone
3510,2025-02-07,247,1,app
3511,2025-08-04,327,5,delivery
3512,2025-06-28,487,3,dine-in
3513,2025-09-04,153,2,app
3514,2025-05-08,27,1,dine-in
3515,2025-09-16,237,8,delivery
3516,2025-09-26,356,9,web
3517,2026-05-28,173,7,app
3518,2025-10-04,332,8,app
3519,2025-12-03,449,6,web
3520,2025-09-01,441,3,phone
3521,2025-12-19,249,10,app
3522,2026-06-28,396,5,dine-in
3523,2025-11-06,228,1,app
3524,2025-09-15,206,10,web
3525,2026-05-20,343,10,web
3526,2025-11-24,293,6,dine-in
3527,2026-02-17,19,2,web
3528,2026-02-02,52,1,dine-in
3529,2026-03-25,384,1,web
3530,2025-07-02,484,9,app
3531,2026-01-09,297,4,phone
3532,2026-05-14,123,6,app
3533,2025-08-08,139,2,delivery
3534,2025-07-18,314,1,dine-in
3535,2025-06-18,253,5,phone
3536,2025-08-19,161,8,phone
3537,2025-01-12,341,1,web
3538,2026-03-24,432,6,phone
3539,2025-12-17,93,7,delivery
3540,2026-06-20,200,7,phone
3541,2025-05-12,490,4,delivery
3542,2025-06-20,166,3,web
3543,2026-05-16,405,9,phone
3544,2025-11-10,202,6,web
3545,2025-08-08,93,6,app
3546,2026-06-30,341,6,dine-in
3547,2025-01-19,352,6,delivery
3548,2025-04-13,354,10,delivery
3549,2026-05-24,481,2,app
3550,2025-09-07,102,4,app
3551,2025-08-01,467,7,dine-in
3552,2025-10-26,240,8,dine-in
3553,2026-05-10,223,2,phone
3554,2026-01-18,2,8,web
3555,2025-02-12,145,9,phone
3556,2025-08-16,23,4,delivery
3557,2026-03-16,240,5,dine-in
3558,2025-11-27,368,4,phone
3559,2025-02-03,495,10,web
3560,2025-05-14,173,2,phone
3561,2025-04-13,97,7,phone
3562,2026-04-19,142,3,dine-in
3563,2026-02-12,374,3,app
3564,2025-04-26,217,10,dine-in
3565,2026-01-12,280,4,phone
3566,2025-01-05,210,6,web
3567,2026-05-07,160,6,app
3568,2025-06-16,377,2,app
3569,2025-06-04,467,9,delivery
3570,2026-06-10,488,10,web
3571,2025-12-14,414,10,web
3572,2025-03-25,439,8,dine-in
3573,2026-04-08,465,1,phone
3574,2025-12-04,48,7,app
3575,2025-11-25,107,4,web
3576,2026-03-23,440,1,dine-in
3577,2026-04-11,347,4,dine-in
3578,2026-03-07,384,8,app
3579,2025-10-15,460,9,dine-in
3580,2025-04-05,177,7,dine-in
3581,2026-01-04,419,10,app
3582,2026-02-06,158,8,app
3583,2025-06-03,263,10,web
3584,2025-08-04,152,9,app
3585,2026-06-04,133,7,phone
3586,2025-07-06,473,7,dine-in
3587,2026-05-03,18,10,web
3588,2025-07-30,292,10,web
3589,2025-07-08,451,8,dine-in
3590,2025-09-02,184,2,delivery
3591,2025-06-21,148,4,delivery
3592,2025-02-23,404,3,delivery
3593,2026-02-15,417,1,web
3594,2025-12-19,336,3,delivery
3595,2025-11-09,47,3,phone
3596,2025-09-29,130,9,phone
3597,2025-04-30,493,10,phone
3598,2026-01-06,180,5,delivery
3599,2026-03-31,211,5,delivery
3600,2026-06-27,327,8,phone
3601,2025-06-22,63,4,dine-in
3602,2026-03-01,473,4,phone
3603,2026-05-11,82,9,web
3604,2025-06-11,413,5,phone
3605,2026-05-01,469,10,web
3606,2025-07-07,278,9,phone
3607,2025-01-20,166,2,dine-in
3608,2025-03-23,77,1,delivery
3609,2025-03-26,371,8,app
3610,2026-05-26,318,3,dine-in
3611,2026-02-20,213,3,web
3612,2026-02-20,349,10,web
3613,2026-02-12,29,8,phone
3614,2026-01-17,260,8,delivery
3615,2025-01-11,219,1,dine-in
3616,2026-02-15,249,2,app
3617,2025-01-08,49,6,dine-in
3618,2026-05-24,312,8,delivery
3619,2025-12-25,38,10,delivery
3620,2025-06-08,282,6,delivery
3621,2026-04-06,431,1,app
3622,2026-06-02,83,10,dine-in
3623,2025-05-08,40,7,delivery
3624,2025-11-06,357,2,app
3625,2025-09-01,299,7,delivery
3626,2025-03-13,92,5,phone
3627,2026-05-07,88,5,app
3628,2025-12-17,441,5,phone
3629,2025-04-23,173,7,app
3630,2025-02-14,428,3,phone
3631,2025-10-04,476,9,dine-in
3632,2025-02-21,321,1,dine-in
3633,2026-05-10,117,8,web
3634,2025-05-22,65,6,app
3635,2025-08-25,28,10,dine-in
3636,2025-06-01,239,4,dine-in
3637,2025-07-08,420,3,web
3638,2026-03-08,293,1,dine-in
3639,2025-05-09,471,10,delivery
3640,2025-10-07,230,5,delivery
3641,2025-11-27,316,7,web
3642,2025-01-21,405,3,delivery
3643,2026-02-17,167,1,dine-in
3644,2025-02-08,361,1,web
3645,2025-11-16,155,3,web
3646,2025-10-18,91,4,dine-in
3647,2026-03-20,227,6,app
3648,2026-02-14,301,1,app
3649,2025-12-22,90,9,web
3650,2026-06-08,51,4,delivery
3651,2025-08-27,142,6,delivery
3652,2025-11-14,52,3,delivery
3653,2026-01-19,98,8,delivery
3654,2025-12-22,23,6,dine-in
3655,2026-05-15,363,2,app
3656,2025-10-01,325,1,app
3657,2025-11-03,485,6,web
3658,2026-01-17,439,2,delivery
3659,2025-03-19,301,2,delivery
3660,2025-11-14,313,5,dine-in
3661,2025-05-05,458,7,web
3662,2025-05-15,143,7,delivery
3663,2025-05-04,382,7,delivery
3664,2026-01-09,457,7,delivery
3665,2025-03-16,161,1,app
3666,2026-01-30,257,6,web
3667,2025-01-25,468,9,dine-in
3668,2025-03-22,470,5,web
3669,2025-08-10,308,3,web
3670,2025-08-01,20,5,web
3671,2026-06-20,59,7,phone
3672,2025-12-28,478,7,phone
3673,2025-02-06,339,10,web
3674,2025-06-30,269,1,dine-in
3675,2025-04-25,345,5,web
3676,2025-12-27,216,5,dine-in
3677,2025-02-20,394,7,phone
3678,2025-04-16,329,5,app
3679,2025-09-24,199,8,app
3680,2026-06-24,264,7,web
3681,2025-03-28,218,5,app
3682,2025-08-01,156,4,dine-in
3683,2026-03-26,108,10,delivery
3684,2025-05-18,179,9,app
3685,2025-01-19,347,4,dine-in
3686,2026-03-02,56,6,app
3687,2025-05-22,489,6,app
3688,2025-02-02,260,1,phone
3689,2026-04-15,122,9,phone
3690,2025-10-16,128,9,delivery
3691,2025-03-23,150,4,app
3692,2025-01-19,252,5,dine-in
3693,2025-06-06,263,10,web
3694,2026-01-22,81,3,app
3695,2025-02-27,3,3,delivery
3696,2025-02-09,191,7,web
3697,2025-02-14,423,5,dine-in
3698,2025-12-11,36,7,web
3699,2025-05-11,250,9,phone
3700,2026-01-26,410,4,web
3701,2026-05-01,201,10,app
3702,2025-09-23,356,9,delivery
3703,2025-03-14,126,8,delivery
3704,2026-06-30,17,3,web
3705,2025-09-12,343,10,web
3706,2025-01-26,136,8,dine-in
3707,2025-05-09,376,6,web
3708,2026-02-24,287,9,delivery
3709,2025-04-06,102,2,phone
3710,2025-04-17,160,1,app
3711,2025-08-26,81,6,dine-in
3712,2026-05-30,185,7,dine-in
3713,2025-10-31,339,9,web
3714,2025-09-26,415,6,web
3715,2026-04-29,308,5,dine-in
3716,2026-06-22,231,1,phone
3717,2025-08-23,202,10,app
3718,2026-02-19,494,5,dine-in
3719,2025-01-18,115,3,web
3720,2026-05-16,474,7,delivery
3721,2025-03-25,14,9,phone
3722,2025-08-20,203,1,web
3723,2026-02-14,238,10,app
3724,2026-06-05,130,9,dine-in
3725,2026-04-12,409,8,dine-in
3726,2025-08-16,335,8,app
3727,2026-03-31,271,2,dine-in
3728,2026-03-10,427,1,dine-in
3729,2025-10-28,45,6,app
3730,2025-11-07,340,10,web
3731,2025-01-28,420,4,delivery
3732,2025-07-04,197,7,app
3733,2026-05-05,332,8,delivery
3734,2025-11-07,391,7,delivery
3735,2025-12-24,434,9,web
3736,2026-02-02,284,8,dine-in
3737,2025-07-25,406,2,web
3738,2025-04-14,245,4,app
3739,2025-01-26,202,10,phone
3740,2026-02-07,155,7,delivery
3741,2026-05-13,3,4,phone
3742,2025-04-12,371,9,web
3743,2025-02-26,169,1,phone
3744,2025-03-24,402,2,dine-in
3745,2026-03-11,38,7,dine-in
3746,2026-06-11,42,3,dine-in
3747,2026-06-09,72,4,phone
3748,2026-02-19,245,3,delivery
3749,2025-09-26,271,2,web
3750,2026-03-06,36,10,delivery
3751,2025-05-24,11,7,delivery
3752,2026-02-12,421,5,dine-in
3753,2025-06-09,98,7,app
3754,2026-03-23,312,4,web
3755,2025-03-09,212,8,web
3756,2025-03-11,366,10,delivery
3757,2025-06-02,454,7,web
3758,2025-09-04,237,10,app
3759,2026-03-01,390,5,app
3760,2026-03-16,393,9,web
3761,2025-03-18,159,4,delivery
3762,2025-01-25,310,9,dine-in
3763,2025-11-21,360,6,phone
3764,2026-02-02,358,3,web
3765,2025-06-05,9,5,web
3766,2025-07-02,454,7,web
3767,2025-07-14,166,9,app
3768,2025-06-29,319,6,app
3769,2026-01-03,251,10,app
3770,2026-04-08,138,2,dine-in
3771,2025-08-10,201,8,dine-in
3772,2025-12-30,202,8,web
3773,2026-01-09,486,9,app
3774,2025-02-13,186,7,delivery
3775,2025-05-30,296,3,app
3776,2025-04-24,21,8,phone
3777,2025-08-24,367,7,app
3778,2025-05-17,4,2,phone
3779,2025-03-13,224,3,web
3780,2025-12-02,181,6,dine-in
3781,2025-03-24,17,9,dine-in
3782,2025-05-12,220,3,delivery
3783,2026-03-05,6,8,delivery
3784,2026-06-26,119,1,delivery
3785,2026-04-13,170,4,phone
3786,2025-05-25,435,9,dine-in
3787,2026-02-10,114,2,web
3788,2025-01-10,128,4,dine-in
3789,2026-02-03,51,7,web
3790,2025-10-22,149,6,phone
3791,2025-04-08,251,7,app
3792,2025-06-24,265,1,phone
3793,2025-01-07,163,1,phone
3794,2025-05-06,169,3,app
3795,2025-02-19,167,9,phone
3796,2025-11-08,121,6,app
3797,2025-11-10,255,7,delivery
3798,2025-04-20,45,2,app
3799,2026-03-22,428,3,web
3800,2025-03-26,228,5,phone
3801,2025-09-18,466,6,phone
3802,2026-04-28,61,9,web
3803,2025-05-15,92,10,delivery
3804,2026-01-09,306,3,dine-in
3805,2026-04-01,254,10,phone
3806,2025-07-12,403,8,phone
3807,2026-04-24,211,3,web
3808,2026-01-01,496,9,phone
3809,2025-07-05,60,4,delivery
3810,2025-07-20,140,8,web
3811,2026-06-04,326,10,phone
3812,2025-10-15,200,2,dine-in
3813,2026-05-06,296,10,delivery
3814,2025-08-14,109,9,web
3815,2026-06-09,204,9,dine-in
3816,2025-09-06,27,10,dine-in
3817,2026-05-24,301,5,phone
3818,2025-09-16,446,5,app
3819,2026-04-08,207,10,delivery
3820,2026-04-08,426,6,phone
3821,2025-02-01,480,5,delivery
3822,2026-06-13,169,10,dine-in
3823,2026-04-07,260,4,web
3824,2026-05-04,270,5,delivery
3825,2026-03-30,334,2,web
3826,2025-01-27,329,1,web
3827,2025-07-15,102,9,app
3828,2025-12-15,67,9,app
3829,2025-08-18,45,3,web
3830,2025-12-05,415,2,app
3831,2025-09-09,138,8,web
3832,2025-12-04,454,1,phone
3833,2025-12-19,356,8,dine-in
3834,2026-04-27,129,2,delivery
3835,2026-02-06,57,3,dine-in
3836,2025-06-01,245,1,web
3837,2025-06-22,446,3,phone
3838,2026-01-09,198,5,app
3839,2026-01-15,190,6,app
3840,2026-03-15,4,8,web
3841,2025-05-21,250,7,delivery
3842,2026-02-25,19,1,phone
3843,2026-02-14,290,7,delivery
3844,2026-03-31,192,6,dine-in
3845,2025-01-25,470,2,app
3846,2025-02-27,107,10,delivery
3847,2026-05-03,458,3,dine-in
3848,2025-08-25,302,2,phone
3849,2025-05-31,58,1,app
3850,2025-06-27,471,7,dine-in
3851,2025-05-09,453,3,phone
3852,2025-10-14,94,8,dine-in
3853,2026-04-01,405,3,phone
3854,2025-06-12,355,9,dine-in
3855,2025-02-24,462,5,app
3856,2025-10-05,252,7,dine-in
3857,2026-03-27,80,5,app
3858,2026-04-22,356,5,web
3859,2025-10-07,214,6,web
3860,2026-04-10,489,3,phone
3861,2025-05-20,263,3,web
3862,2026-01-22,132,2,web
3863,2025-07-20,444,8,dine-in
3864,2025-01-11,407,4,dine-in
3865,2025-05-28,239,10,phone
3866,2025-09-26,69,9,app
3867,2025-03-27,430,7,dine-in
3868,2025-03-29,316,9,app
3869,2025-01-03,477,2,web
3870,2026-02-14,249,2,app
3871,2025-04-16,371,1,web
3872,2026-01-17,375,8,phone
3873,2025-02-24,168,2,dine-in
3874,2025-01-01,27,8,dine-in
3875,2026-01-06,15,3,dine-in
3876,2026-04-30,84,4,phone
3877,2025-06-26,318,8,app
3878,2025-08-24,445,10,web
3879,2025-06-21,178,3,web
3880,2026-02-19,146,2,app
3881,2026-01-11,48,4,delivery
3882,2026-02-09,380,10,phone
3883,2026-06-27,164,6,web
3884,2025-11-05,307,1,app
3885,2025-10-09,140,10,phone
3886,2025-08-05,490,6,phone
3887,2025-09-29,170,1,phone
3888,2026-03-28,378,10,dine-in
3889,2025-04-03,355,1,phone
3890,2026-02-25,347,7,phone
3891,2026-01-01,424,10,web
3892,2025-08-03,27,8,delivery
3893,2025-06-01,337,7,app
3894,2025-05-18,5,6,app
3895,2025-04-15,368,10,delivery
3896,2026-04-27,498,5,phone
3897,2025-09-11,479,8,dine-in
3898,2025-03-24,135,7,dine-in
3899,2025-07-05,217,8,web
3900,2025-12-04,263,5,web
3901,2025-05-20,370,10,delivery
3902,2026-04-10,171,2,phone
3903,2026-06-13,309,1,dine-in
3904,2025-10-21,404,5,web
3905,2025-12-24,209,2,dine-in
3906,2025-05-16,360,4,dine-in
3907,2025-11-20,496,4,dine-in
3908,2025-09-05,128,1,delivery
3909,2026-02-28,326,3,app
3910,2025-04-18,67,2,delivery
3911,2025-07-10,286,8,phone
3912,2026-03-03,40,6,app
3913,2025-08-26,182,7,app
3914,2026-06-19,91,6,delivery
3915,2026-06-20,361,9,web
3916,2026-06-23,390,5,delivery
3917,2025-02-06,169,3,dine-in
3918,2025-06-21,418,10,phone
3919,2025-08-01,445,7,web
3920,2026-02-03,70,7,phone
3921,2026-01-23,15,4,delivery
3922,2026-04-05,288,4,app
3923,2025-08-16,137,6,app
3924,2026-04-09,256,1,dine-in
3925,2026-04-27,112,1,delivery
3926,2025-12-19,418,8,dine-in
3927,2025-06-06,170,6,app
3928,2025-08-17,297,8,web
3929,2025-04-17,213,8,phone
3930,2026-03-08,327,5,web
3931,2025-10-13,264,5,web
3932,2025-06-16,146,9,phone
3933,2025-01-11,338,7,delivery
3934,2025-10-13,491,3,web
3935,2025-11-27,106,1,dine-in
3936,2026-06-08,15,2,delivery
3937,2025-02-24,165,9,dine-in
3938,2025-01-18,485,2,app
3939,2025-11-30,207,8,dine-in
3940,2025-06-19,262,8,dine-in
3941,2026-01-12,237,10,app
3942,2026-01-15,500,6,dine-in
3943,2025-05-18,289,2,web
3944,2026-01-09,449,5,dine-in
3945,2025-11-17,68,6,delivery
3946,2026-06-27,331,9,delivery
3947,2025-11-17,50,2,phone
3948,2026-05-19,152,5,app
3949,2025-05-19,243,7,phone
3950,2025-05-25,154,1,delivery
3951,2025-06-22,378,5,app
3952,2025-06-27,299,4,web
3953,2025-09-14,47,3,dine-in
3954,2025-06-18,182,8,phone
3955,2026-05-05,312,5,dine-in
3956,2025-11-29,155,7,dine-in
3957,2025-03-31,489,2,delivery
3958,2026-01-11,243,2,delivery
3959,2025-06-30,457,8,web
3960,2025-06-04,14,3,phone
3961,2025-07-28,258,2,delivery
3962,2025-11-09,287,1,delivery
3963,2026-06-25,365,2,phone
3964,2025-04-21,347,10,phone
3965,2025-03-13,344,4,delivery
3966,2026-03-29,492,3,delivery
3967,2025-03-12,467,8,dine-in
3968,2025-08-11,354,9,phone
3969,2026-06-03,407,8,app
3970,2025-04-25,123,4,delivery
3971,2025-10-06,488,5,phone
3972,2026-05-02,395,7,app
3973,2026-05-23,233,6,delivery
3974,2026-01-22,388,4,dine-in
3975,2025-04-06,334,1,app
3976,2025-03-03,218,7,web
3977,2025-10-15,207,10,web
3978,2026-04-18,31,1,web
3979,2025-11-22,268,1,dine-in
3980,2025-09-13,94,4,app
3981,2025-12-12,456,9,web
3982,2025-07-17,320,3,delivery
3983,2025-05-26,269,6,phone
3984,2025-10-08,183,6,dine-in
3985,2026-03-07,401,1,delivery
3986,2025-07-31,281,8,delivery
3987,2025-01-18,17,5,delivery
3988,2026-06-14,221,8,app
3989,2026-05-18,393,2,delivery
3990,2025-04-19,235,6,app
3991,2025-02-08,63,5,app
3992,2025-09-17,410,2,app
3993,2026-01-24,457,2,dine-in
3994,2025-07-23,450,7,dine-in
3995,2025-06-20,205,1,app
3996,2025-09-22,90,7,phone
3997,2025-08-26,256,8,dine-in
3998,2025-10-07,324,6,app
3999,2025-01-30,5,4,dine-in
4000,2026-02-28,330,3,delivery
4001,2025-05-09,354,2,web
4002,2026-01-12,337,1,phone
4003,2025-07-18,133,1,phone
4004,2026-01-05,17,9,dine-in
4005,2025-09-23,439,1,delivery
4006,2025-07-13,447,8,web
4007,2026-03-07,89,8,phone
4008,2025-05-08,157,3,phone
4009,2025-12-04,151,3,dine-in
4010,2025-12-18,87,9,dine-in
4011,2025-03-10,332,8,delivery
4012,2025-11-23,300,3,delivery
4013,2025-08-22,422,3,web
4014,2025-04-04,352,1,dine-in
4015,2026-04-22,285,2,delivery
4016,2025-09-03,21,5,phone
4017,2025-06-27,321,4,app
4018,2025-08-07,248,3,phone
4019,2025-05-08,338,4,dine-in
4020,2026-04-13,487,8,dine-in
4021,2025-05-14,453,2,phone
4022,2025-01-03,250,10,dine-in
4023,2025-03-19,154,7,app
4024,2026-06-01,124,1,phone
4025,2025-08-06,492,9,phone
4026,2026-05-10,497,5,phone
4027,2025-05-31,175,4,delivery
4028,2025-02-01,282,3,delivery
4029,2026-02-26,373,1,delivery
4030,2026-01-05,236,2,web
4031,2025-01-02,425,1,delivery
4032,2026-05-15,267,1,phone
4033,2025-02-07,256,1,phone
4034,2025-06-08,345,7,web
4035,2025-06-30,316,7,app
4036,2025-10-21,345,5,app
4037,2025-10-10,46,10,phone
4038,2025-10-05,256,8,phone
4039,2025-06-02,32,3,web
4040,2025-08-10,65,7,app
4041,2025-02-03,237,5,dine-in
4042,2025-06-02,140,8,web
4043,2025-01-26,32,6,delivery
4044,2025-08-25,112,5,delivery
4045,2025-06-13,396,9,delivery
4046,2025-08-01,53,1,delivery
4047,2025-02-24,4,9,phone
4048,2025-07-29,381,8,dine-in
4049,2026-06-11,108,9,app
4050,2026-05-14,457,9,dine-in
4051,2026-01-16,386,2,web
4052,2025-10-30,190,6,app
4053,2025-08-16,238,10,delivery
4054,2025-07-22,332,10,web
4055,2025-08-07,326,10,dine-in
4056,2026-04-25,468,9,delivery
4057,2025-09-01,85,2,phone
4058,2026-01-07,400,2,dine-in
4059,2026-03-21,449,9,web
4060,2026-04-14,115,5,web
4061,2026-06-29,220,4,delivery
4062,2026-06-25,172,3,app
4063,2025-06-06,53,6,app
4064,2025-08-22,306,10,app
4065,2025-12-23,165,5,web
4066,2026-04-27,30,9,web
4067,2025-04-04,9,3,web
4068,2025-06-21,180,7,web
4069,2025-06-24,485,4,app
4070,2025-01-06,409,2,phone
4071,2025-01-11,155,9,phone
4072,2025-06-07,212,5,app
4073,2026-04-26,264,6,phone
4074,2025-01-24,307,4,web
4075,2025-10-27,469,6,phone
4076,2025-12-25,385,8,delivery
4077,2025-08-07,353,4,phone
4078,2026-05-29,484,10,dine-in
4079,2026-03-30,278,5,web
4080,2025-09-09,418,5,app
4081,2026-06-05,164,10,delivery
4082,2025-11-28,30,3,delivery
4083,2026-02-04,144,7,phone
4084,2026-01-02,129,9,web
4085,2026-02-03,17,4,phone
4086,2026-03-06,319,5,web
4087,2026-03-28,142,8,web
4088,2025-03-25,219,2,delivery
4089,2026-02-19,358,6,app
4090,2025-02-15,22,5,dine-in
4091,2025-05-15,433,9,web
4092,2025-01-01,393,1,delivery
4093,2025-02-01,36,3,app
4094,2025-02-26,198,2,phone
4095,2026-02-15,321,6,dine-in
4096,2025-08-16,427,10,web
4097,2025-01-12,329,5,phone
4098,2026-01-10,9,8,dine-in
4099,2025-10-14,296,6,delivery
4100,2025-02-12,341,1,delivery
4101,2025-12-24,198,3,web
4102,2025-07-05,464,7,delivery
4103,2025-03-02,199,10,app
4104,2026-05-18,345,2,delivery
4105,2026-03-18,25,2,phone
4106,2025-05-15,443,4,phone
4107,2026-01-01,299,9,web
4108,2025-08-15,59,5,app
4109,2025-01-21,452,10,web
4110,2025-02-19,496,5,app
4111,2025-04-02,34,3,dine-in
4112,2025-05-06,208,5,dine-in
4113,2026-02-21,430,1,phone
4114,2026-05-27,465,2,app
4115,2025-08-30,140,7,phone
4116,2025-01-12,303,6,phone
4117,2026-04-13,135,6,web
4118,2025-02-11,250,5,delivery
4119,2025-01-17,149,10,app
4120,2025-10-22,233,7,web
4121,2025-12-20,100,1,dine-in
4122,2026-04-26,151,7,phone
4123,2026-04-02,491,7,dine-in
4124,2026-02-01,71,9,web
4125,2026-02-27,248,1,dine-in
